UniRef90_A0A133ZEE8	T86720	29.5	495	326	9	41	531	10492	10967	1.26e-59	215
UniRef90_A0A133ZEE8	T86721	29.5	495	326	9	41	531	10492	10967	1.26e-59	215
UniRef90_A0A133ZEE8	T86722	29.5	495	326	9	41	531	10492	10967	1.26e-59	215
UniRef90_A0A133ZEE8	T86723	29.5	495	326	9	41	531	10492	10967	1.26e-59	215
UniRef90_C8NG87	T24249	66.7	111	37	0	5	115	3	113	4.77e-51	157
UniRef90_C8NG87	T26309	66.7	111	37	0	5	115	3	113	4.77e-51	157
UniRef90_C8NG87	T111764	66.7	111	37	0	5	115	3	113	6.77e-51	157
UniRef90_C8NG87	T120645	66.7	111	37	0	5	115	3	113	1.37e-50	156
UniRef90_C8NG87	T178008	66.7	111	37	0	5	115	3	113	1.37e-50	156
UniRef90_C8NG87	T184300	65.8	111	38	0	5	115	3	113	1.37e-50	156
UniRef90_C8NG87	T40652	65.8	111	38	0	5	115	3	113	1.94e-50	156
UniRef90_C8NG87	T61826	66.7	111	37	0	5	115	3	113	1.94e-50	156
UniRef90_C8NG87	T241201	64.9	111	39	0	5	115	3	113	1.94e-50	156
UniRef90_C8NG87	T245117	66.7	111	37	0	5	115	3	113	1.94e-50	156
UniRef90_C8NG87	T229888	66.7	111	37	0	5	115	3	113	2.75e-50	155
UniRef90_C8NG87	T238036	65.8	111	38	0	5	115	3	113	2.75e-50	155
UniRef90_C8NG87	T75423	65.8	111	38	0	5	115	3	113	3.91e-50	155
UniRef90_C8NG87	T196951	66.7	111	37	0	5	115	3	113	3.91e-50	155
UniRef90_C8NG87	T241198	64.9	111	39	0	5	115	3	113	3.91e-50	155
UniRef90_C8NG87	T241199	64.9	111	39	0	5	115	3	113	3.91e-50	155
UniRef90_C8NG87	T241202	64.9	111	39	0	5	115	3	113	3.91e-50	155
UniRef90_C8NG87	T23680	65.8	111	38	0	5	115	3	113	5.56e-50	155
UniRef90_C8NG87	T53168	65.8	111	38	0	5	115	3	113	5.56e-50	155
UniRef90_C8NG87	T65872	65.8	111	38	0	5	115	3	113	5.56e-50	155
